lon,lat,PINN_log_dep,PINN_Diffusivity
-58.991596638655466,-90.0,-2.85461,0.0015467089
-55.96638655462185,-90.0,-2.8347347,0.0014512608
-52.94117647058823,-90.0,-2.8349378,0.0013550167
-49.91596638655463,-90.0,-2.8428645,0.0012655639
-46.89075630252103,-90.0,-2.8486962,0.0011853082
-43.8655462184874,-90.0,-2.8507237,0.0011117609
-40.84033613445379,-90.0,-2.8668172,0.0010364169
-37.81512605042016,-90.0,-2.8776846,0.0009812004
-34.78991596638656,-90.0,-2.889981,0.0009315892
-31.76470588235296,-90.0,-2.917907,0.00086734776
-28.739495798319325,-90.0,-2.9282827,0.00079921214
-25.71428571428572,-90.0,-2.9605305,0.0007435311
-22.68907563025209,-90.0,-2.979729,0.0007115753
-19.66386554621849,-90.0,-3.0039654,0.0006777001
-16.638655462184886,-90.0,-3.0168152,0.0006509344
-13.613445378151257,-90.0,-3.026939,0.0006258513
-10.588235294117652,-90.0,-3.0405319,0.00060012855
-7.563025210084049,-90.0,-3.0456774,0.0005787219
-4.537815126050418,-90.0,-3.0588388,0.0005583543
-1.5126050420168156,-90.0,-3.0687387,0.00053886
1.5126050420167871,-90.0,-3.0701811,0.00052456395
4.537815126050418,-90.0,-3.0720303,0.0005108485
7.563025210084021,-90.0,-3.0812182,0.00049651536
10.588235294117652,-90.0,-3.0937638,0.00048465212
13.613445378151257,-90.0,-3.109074,0.00047437145
16.638655462184857,-90.0,-3.1223829,0.00046282046
19.66386554621849,-90.0,-3.1378348,0.00045154575
22.68907563025209,-90.0,-3.1404898,0.00044142624
25.71428571428572,-90.0,-3.1507227,0.00043086294
28.739495798319325,-90.0,-3.1552455,0.00042270153
31.764705882352928,-90.0,-3.1586106,0.00041468279
34.78991596638656,-90.0,-3.1524146,0.00040665598
37.81512605042016,-90.0,-3.1431124,0.00040132302
40.84033613445376,-90.0,-3.1254907,0.00039606355
43.8655462184874,-90.0,-3.115877,0.00038897226
46.890756302521,-90.0,-3.0993407,0.0003839343
49.9159663865546,-90.0,-3.0906522,0.00038508145
52.94117647058823,-90.0,-3.0856829,0.0003841194
55.96638655462184,-90.0,-3.070838,0.00038605236
58.991596638655466,-90.0,-3.0651007,0.00038975614
62.01680672268907,-90.0,-3.041189,0.0003960035
65.04201680672267,-90.0,-3.0338645,0.00040001475
68.0672268907563,-90.0,-3.0157065,0.00040600664
71.0924369747899,-90.0,-3.0039225,0.00041265663
74.11764705882354,-90.0,-2.996617,0.00042071563
77.14285714285711,-90.0,-2.9777317,0.00042994783
